,Material,Durchmesser,u_Durchmesser,[Durchmesser],Material_Boden,Bodendicke,u_Bodendicke,[Bodendicke],Abstand,u_Abstand,[Abstand],Frequenz,u_Frequenz,[Frequenz],Bemerkungen,signal,peak_pos,peak_height,peak_fwfm_height,peak_fwfm_left_pos,peak_fwfm_right_pos,peak_fwfm_width
15,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,589.4387246928655,1.557238674100092,1.1863561650092573,527.5042733865345,624.9293345213127,97.42506113477828
16,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,705.5217762709914,1.334621652529678,1.1105455744544193,672.372700993594,719.8137788599578,47.4410778663638
17,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,839.8774381596402,1.4700849159206093,1.05684615379543,792.493649443791,850.4333449755596,57.93969553176862
18,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,919.0967927937028,1.8697942150030398,1.4394657154118737,892.704533241222,928.9989914742706,36.29445823304866
19,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1002.5426766607798,2.195285370366493,1.5330012835261075,984.5142303746833,1012.6111274223084,28.096897047625134
20,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1049.7376566208554,1.543442995565503,1.3288879140846765,1044.3028740502123,1053.152295074869,8.849421024656749
21,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1150.494436280832,1.4201891216302862,1.2047970375779158,1141.2529508066627,1157.6795189086088,16.42656810194603
22,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1187.2367910409594,1.252979938833675,1.078490989886237,1174.4961669355678,1210.0898229476609,35.593656012093106
23,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1261.3200474390933,1.3053060879659246,1.1307511816658713,1242.6958724757653,1270.1548175906723,27.45894511490701
24,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1290.9229257703857,1.1787465999511275,1.0718193684220751,1283.2465951651452,1294.2901410352308,11.043545870085609
25,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1354.92201257117,1.959702598934373,1.5692339146541228,1338.3462132529457,1360.5276755238303,22.181462270884595
26,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1407.5802079470923,1.7904390137651571,1.63948161758782,1405.1883120511811,1410.2203372601134,5.032025208932282
27,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1428.334697948117,2.1758412765319037,1.6197458316732385,1416.627017088602,1447.7899139476708,31.162896859068724
28,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1490.6101375598348,2.789847710927698,2.2730895765628576,1481.233341827274,1499.1692158584844,17.93587403121046
29,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1548.0234616889445,3.914471377730579,2.698058005568093,1540.411915535909,1553.2023772639593,12.790461728050332
30,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1598.6050673817388,3.992097130314038,2.915153943906184,1594.3173155709069,1609.387350191641,15.070034620734077
31,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1625.487743110276,3.1617339605871937,2.707108904108513,1622.2261165745235,1629.2197647323142,6.993648157790631
32,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1669.9998714072487,5.630813579856175,3.129882077204803,1664.4443214216976,1681.6454257307405,17.201104309042876
33,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1746.430231025543,2.6987802367916833,2.0255540410330743,1729.7175066163632,1759.27203828498,29.554531668616846
34,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1753.5072200682905,2.690941123490973,2.585810594400509,1751.888639223996,1754.9652213702777,3.0765821462816803
35,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1796.464868630066,2.5458300946425583,2.2394884340312036,1791.2948633771603,1800.658728390633,9.363865013472832
36,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1814.8557418057867,2.693216652505625,1.930923036544038,1780.6979400769985,1820.6471019660362,39.94916188903767
37,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1850.9787984189443,2.5431060776415975,2.059512450071357,1846.0212371681064,1860.9697009913461,14.948463823239763
38,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1873.968593744111,2.285902440589009,2.097173095793122,1871.518553137993,1876.277444177942,4.758891039949049
39,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1899.4425863495678,2.2684759590138035,1.7759714388146675,1895.9376307593366,1903.408054936124,7.470424176787446
40,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1917.2861056654342,1.801757695878135,1.673332982275849,1914.875214561214,1919.3824310511945,4.507216489980465
41,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1942.190244607162,1.8759989409564255,1.643153457519917,1939.3151842653037,1946.3273363367207,7.012152071416949
42,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1986.350849075678,1.1294424628453426,1.0054423493826974,1984.0134232046842,1988.767551702097,4.754128497412921
43,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,1998.7175788884053,1.036697945274709,0.9280208139285435,1995.2981325720307,2001.6421937781195,6.3440612060887815
44,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2036.5559023275646,2.253718828689498,1.387899040411946,2022.0168109477363,2046.83952854937,24.822717601633713
45,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2078.8427508487443,2.325394473651741,2.1366254011230597,2075.893200341676,2081.323932095557,5.430731753880991
46,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2093.4682055896506,3.5139959447125766,2.257576093831216,2087.2506989449416,2098.888381257608,11.637682312666584
47,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2126.4295751339546,1.861968135612047,1.7587063186723624,2124.262412077169,2128.5579970581107,4.29558498094184
48,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2135.3339751149815,1.9605019042539888,1.6677639548151977,2131.3773373750046,2138.17874506477,6.801407689765256
49,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2156.712562095259,3.3456431178755093,2.2277355151748726,2149.827382869911,2165.127186571861,15.299803701949713
50,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2177.936421819766,2.312544204270886,2.0609343851457584,2174.745853997055,2180.7036884670215,5.957834469966656
51,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2201.9348668626712,1.8105048946840885,1.4418186064768892,2197.685688897691,2210.2707733226002,12.585084424909383
52,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2230.210264361201,5.935965824390039,5.435069798404175,2228.580380051751,2232.184877160934,3.60449710918283
53,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2239.04087536429,6.131476204779939,4.538366905746034,2227.277330276538,2242.317142282604,15.039812006065858
54,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2252.348061481063,4.382941864183393,3.81524862608223,2248.5639147290635,2256.781080045218,8.217165316154478
55,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2275.6073108720134,3.8066453663374937,3.6946794417025655,2273.7955084703317,2282.4034591199443,8.607950649612576
56,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2298.761760190314,11.498549680038971,7.0732695444685625,2291.599444186215,2305.4230203954867,13.823576209271778
57,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2337.9222221990294,5.661399813090701,5.172444242666192,2334.802716787879,2341.135976796818,6.333260008938851
58,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2351.0027804198944,12.2925550911312,6.978524431664871,2347.658044276703,2354.361341017849,6.703296741146005
59,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2373.024375348175,5.3326731428534355,4.592967240076424,2368.88252044058,2380.0473546504077,11.164834209827859
60,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2403.432023673743,3.0419914011481737,2.829695724084873,2400.5945630506912,2406.448764299076,5.854201248384925
61,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2423.630834266899,4.834504288589273,3.6453015289268995,2418.4326624714713,2427.7096041383975,9.276941666926177
62,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2435.6628092261535,4.759625722802364,4.036050708517358,2432.590725201029,2439.8463195221125,7.255594321083663
63,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2466.2182300026084,2.854877262334419,2.5382551745278157,2463.0317868156294,2469.0572513362285,6.025464520599144
64,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2493.3260627956965,4.2903087888287255,3.0591629331000094,2487.9496897796453,2513.525856649666,25.576166870020643
65,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2507.8164203006036,4.1673390523736895,3.8763456756202554,2502.0044226687432,2510.867566341769,8.863143673025661
66,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2532.0667094802893,2.4927633741509103,2.3838038181073475,2530.0117776366487,2534.493870953232,4.482093316583359
67,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2576.014289979624,9.65056054035527,6.434951392265845,2570.904735774142,2581.799513575107,10.89477780096513
68,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2600.833974809061,4.417263869164792,3.855079749753406,2597.5735515547008,2604.1385713259438,6.565019771242987
69,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2621.995548289236,4.713916839252105,4.088702185388412,2618.7791321483282,2625.3573381408655,6.578205992537278
70,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2652.22359150962,15.337988505186749,8.591875151705386,2647.207328206679,2656.349743437992,9.142415231312953
71,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2671.838942208394,4.476266776676621,3.6235449521550698,2668.4278999552903,2675.419052727323,6.9911527720328195
72,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2689.8599804780774,4.400096996445635,3.7340938097511502,2685.847126475113,2693.3087826663864,7.461656191273505
73,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2713.6456257390378,6.986211253400624,4.832660571533267,2706.138040245136,2719.5829703510385,13.444930105902586
74,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2757.952358948068,5.831173666072497,4.442869798348294,2749.9412406039132,2764.1355438648766,14.194303260963352
75,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2805.6693582322546,16.23210553187902,10.341044819566044,2799.5763880800737,2811.050793393753,11.474405313679199
76,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2820.769913482556,9.15787531950576,8.659146845579116,2818.046912545378,2822.57222795724,4.525315411862266
77,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2832.385675243457,10.028049893490618,8.415909721905548,2829.7167900475374,2834.937083114105,5.220293066567592
78,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2843.1739308268607,6.579123398901598,6.375099599754164,2841.227267605457,2845.0015072846995,3.774239679242328
79,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2863.6395004537667,12.442424606035662,11.471636345150937,2860.61093199515,2866.450674394017,5.839742398866747
80,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2879.6392598024636,15.644948446641283,11.859164500120311,2873.9385203612737,2883.3979555863575,9.45943522508378
81,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2900.344991877747,29.354143339736435,14.805739613197865,2894.7035051527573,2906.243483093917,11.539977941159577
82,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,2954.9680257718946,17.87806848069375,11.300312141897287,2948.0856991535,2964.910919037039,16.82521988353892
83,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3017.067589597228,10.057412931305032,7.910698932608854,3012.8564027769853,3053.0482980656025,40.19189528861716
84,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3038.5744085471288,9.531357002238298,9.389660546330166,3035.9448640679957,3040.5275873499622,4.582723281966537
85,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3047.367742575499,9.883061933058537,8.95940950355537,3034.298176154676,3050.8522838088656,16.554107654189465
86,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3072.836399132628,6.679053229780112,6.415905110142627,3069.3621796340744,3075.3085585755416,5.946378941467174
87,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3096.622802424704,16.570069857888402,10.772443555563699,3087.0933524454367,3104.5088300072366,17.41547756179989
88,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3154.614638379505,20.02801333234121,12.35575759606553,3145.899170689023,3165.521619703485,19.62244901446229
89,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3180.6491612743903,7.3457344575580645,6.852286643389084,3178.018949552527,3183.2693011190468,5.250351566519839
90,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3215.461302019214,5.15787218316223,4.843431746352407,3209.577355827749,3219.2247594965665,9.647403668817333
91,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3232.3196439310836,5.180337780048891,4.82930292019306,3227.3981748045608,3236.588496511445,9.190321706884333
92,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3263.8771923999434,3.146903372351451,3.0280533449239524,3259.30897039323,3267.30756024162,7.998589848390111
93,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3304.4029584627647,3.323222956778967,2.740719472825333,3297.7851896611633,3310.7027760421424,12.917586380979174
94,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3352.0163111778943,1.3687521852161588,1.262149367055174,3349.605253477682,3355.707168494239,6.101915016557086
95,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3371.2765494239184,1.552534791733101,1.1832911007204476,3361.496821821777,3376.9631224739524,15.466300652175505
96,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3415.80290991065,0.8318670721542174,0.5884958142670288,3407.2441301800386,3421.8147444128854,14.570614232846765
97,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3468.1427166329204,0.6846526471568581,0.4961249944178595,3460.9573065984227,3474.0060481349633,13.048741536540547
98,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3523.4530752391547,1.1574823283240543,0.8899059073955278,3515.760735876841,3532.8202872291727,17.05955135233171
99,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3571.6655905598445,1.3566076886883862,0.9711402406158405,3565.5276738745474,3578.1031884933877,12.575514618840316
100,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3615.7903815790482,1.5908195915403722,1.4370774374492399,3612.1470243676745,3621.847584556132,9.70056018845753
101,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3670.855552927799,4.440023317176957,4.2624331893444545,3669.0480191101537,3673.86537618814,4.817357077986344
102,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3684.908344896971,4.545170495972314,4.1721739041666,3679.1703590484317,3688.5825127274097,9.41215367897803
103,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3712.3326485368075,7.2319479159911415,5.348489164792033,3704.1566851379985,3721.070704574371,16.914019436372655
104,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3774.063353353547,11.883266472108916,6.342406187760627,3761.2188020929984,3786.6894898207875,25.470687727789027
105,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3839.198200650138,6.482364753076492,4.921295358065442,3831.509390781971,3856.075943561338,24.566552779367157
106,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3913.324499456535,5.3907784854897045,4.419903049811741,3899.8859396543544,3929.3788568185705,29.492917164216124
107,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,3978.902609931629,4.4137505291927335,3.812590777081683,3965.2235939444563,3986.6724319578598,21.448838013403474
108,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4013.7625391597994,3.518249287103401,3.2973351338876977,4007.543315841085,4020.42454834905,12.881232507964796
109,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4041.907578924852,3.557693991046057,3.310904787186155,4035.62921712694,4047.5103879905873,11.881170863647185
110,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4067.3066521612045,3.5388368845960527,3.282340772607259,4059.5046385507303,4083.2856269846975,23.780988433967195
111,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4124.119155159625,3.108999463296098,2.8593356109275274,4107.032088305011,4128.962016360984,21.929928055973505
112,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4186.490744268387,2.0620433724846365,1.8549461330266985,4178.620891848674,4195.360028402163,16.739136553489516
113,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4242.6982129207145,2.196717683284641,1.9652765817196376,4233.631109620404,4277.333951660309,43.70284203990559
114,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4322.003438421074,2.2670727286807777,1.9486856546759534,4310.759347555231,4370.888326540731,60.1289789855
115,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4363.108319087585,2.161720396376159,2.059359307444473,4357.638696665454,4367.895668420914,10.256971755460654
116,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4401.706947126185,2.2617865434842512,2.0259150418990464,4390.931270868681,4419.696860912393,28.76559004371211
117,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4483.38055451084,2.2144592609543277,1.8643374546118667,4473.867945349737,4494.607931110638,20.73998576090071
118,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4561.318789062913,2.1869122483405716,2.0487057534766757,4556.407102584984,4567.624019769733,11.216917184749036
119,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4754.682386359014,4.242345168114266,3.6376085110141654,4744.630655693469,4762.647470964712,18.016815271243104
120,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4841.060965131235,4.159518467075588,3.8050435126005278,4815.663902654308,4849.99180834494,34.32790569063218
121,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4888.889176234026,4.45365427825974,3.0119453587461558,4726.973005591042,4915.145211011108,188.17220542006544
122,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4941.5612694563215,3.6830616347823613,3.2812760686144045,4930.7539690481935,4955.766313682835,25.012344634641522
123,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,4994.147434679506,3.0722327694461096,2.9094164927755446,4985.660898221305,5005.112940632304,19.45204241099964
124,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,5068.760237678399,3.235194283349929,2.9205836546581074,5060.069030173897,5090.72991427932,30.660884105423065
125,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,5265.328950220168,2.6656013799887917,2.408742129541325,5250.256787985158,5281.98879465074,31.73200666558205
126,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,5315.384977338837,3.441652406474327,2.9227714404158585,5307.2510291157905,5329.803204141066,22.552175025275574
127,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,5389.257471813723,3.353118333319477,3.1129398368262944,5377.057234025825,5398.472550536781,21.415316510955563
128,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,5455.060322887985,5.215534183906571,3.314509884798385,5421.474936846097,5469.920567147512,48.445630301414894
129,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,5515.1053765381575,3.723678666509432,3.278756957330936,5495.130047693793,5536.473972271883,41.34392457809008
130,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,5596.1445712654095,4.641745117925612,4.309036735769434,5588.8281298463435,5602.284849485253,13.456719638909817
131,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,5622.628061420679,4.7620015555451625,3.70277543342314,5579.975141705116,5640.027776192244,60.05263448712867
132,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,5698.6212939978905,2.4245892105403195,2.241343635224429,5692.024985952927,5705.708227211137,13.683241258209819
133,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,283,50,Hz,,Ref,5774.152825334838,1.6747685360092945,1.5192605520701514,5764.606997303072,5791.17461307949,26.56761577641828
